gene_id	locus	CDS_length	strand
ENSSHAG00000030702	A:30573877-30576300	2424	+
ENSSHAG00000008387	A:30576301-30577443	1143	+
ENSSHAG00000012452	A:30577444-30580308	2865	+
ENSSHAG00000031119	A:30580309-30582054	1746	+
ENSSHAG00000023873	A:30582055-30583203	1149	-
ENSSHAG00000014709	A:30583204-30584148	945	+
ENSSHAG00000015939	A:30584149-30584967	819	+
ENSSHAG00000023207	A:30584968-30585996	1029	+
ENSSHAG00000029103	A:30585997-30586959	963	-
ENSSHAG00000007618	A:30586960-30589851	2892	+
ENSSHAG00000009558	A:30589852-30591738	1887	-
ENSSHAG00000023983	A:30591739-30592371	633	+
ENSSHAG00000011451	A:30592372-30593535	1164	+
ENSSHAG00000012905	A:30593536-30594822	1287	-
ENSSHAG00000013104	A:30594823-30597678	2856	-
ENSSHAG00000013710	A:30597679-30598305	627	-
ENSSHAG00000014528	A:30598306-30599163	858	-
ENSSHAG00000015625	A:30599164-30601935	2772	-
ENSSHAG00000015956	A:30601936-30603546	1611	+
ENSSHAG00000031255	A:30603547-30605520	1974	-
ENSSHAG00000009491	A:30605521-30605907	387	+
ENSSHAG00000025815	A:30605908-30606681	774	+
ENSSHAG00000011008	A:30606682-30607563	882	-
ENSSHAG00000013701	A:30607564-30609828	2265	-
ENSSHAG00000025176	A:30609829-30610410	582	+
ENSSHAG00000025017	A:30610411-30610947	537	-
ENSSHAG00000015701	A:30610948-30612231	1284	+
ENSSHAG00000016310	A:30612232-30613539	1308	-
ENSSHAG00000017010	A:30613540-30614535	996	+
ENSSHAG00000027965	A:30614536-30616092	1557	-
ENSSHAG00000017641	A:30616093-30617214	1122	+
ENSSHAG00000030516	A:30617215-30620559	3345	-
ENSSHAG00000028281	A:30620560-30621237	678	+
ENSSHAG00000018007	A:30621238-30626841	5604	+
ENSSHAG00000026677	A:30626842-30628407	1566	+
ENSSHAG00000018104	A:30628408-30629937	1530	+
ENSSHAG00000018128	A:30629938-30632061	2124	-
ENSSHAG00000018303	A:30632062-30636000	3939	+
ENSSHAG00000018497	A:30636001-30642093	6093	+
ENSSHAG00000031082	A:30642094-30642657	564	-
ENSSHAG00000018609	A:30642658-30644184	1527	-
ENSSHAG00000018647	A:30644185-30644658	474	-
ENSSHAG00000002731	A:30644659-30646863	2205	+
ENSSHAG00000003443	A:30646864-30649941	3078	+
ENSSHAG00000004178	A:30649942-30653007	3066	-
ENSSHAG00000007671	A:30653008-30654588	1581	+
ENSSHAG00000025368	A:30654589-30655629	1041	-
ENSSHAG00000010046	A:30655630-30656646	1017	+
ENSSHAG00000011523	A:30656647-30657372	726	-
ENSSHAG00000029847	A:30657373-30658863	1491	+
ENSSHAG00000021071	A:30658864-30659106	243	+
ENSSHAG00000027755	A:30659107-30660690	1584	+
ENSSHAG00000003454	A:30660691-30662412	1722	-
ENSSHAG00000006602	A:30662413-30664743	2331	-
ENSSHAG00000027936	A:30664744-30665532	789	+
ENSSHAG00000030828	A:30665533-30666591	1059	+
ENSSHAG00000013073	A:30666592-30667134	543	-
ENSSHAG00000027462	A:30667135-30668409	1275	+
ENSSHAG00000021499	A:30668410-30669999	1590	-
ENSSHAG00000030524	A:30670000-30673140	3141	+
ENSSHAG00000027759	A:30673141-30674724	1584	-
ENSSHAG00000024309	A:30674725-30675579	855	+
ENSSHAG00000032308	A:30675580-30676578	999	+
ENSSHAG00000015017	A:30676579-30678498	1920	-
ENSSHAG00000018895	A:30678499-30680106	1608	+
ENSSHAG00000018903	A:30680107-30683715	3609	+
ENSSHAG00000026618	A:30683716-30684651	936	+
ENSSHAG00000024968	A:30684652-30685521	870	+
ENSSHAG00000008476	A:30685522-30687081	1560	+
ENSSHAG00000008665	A:30687082-30688794	1713	+
ENSSHAG00000025904	A:30688795-30690948	2154	+
ENSSHAG00000030684	A:30690949-30692178	1230	-
ENSSHAG00000000290	A:30692179-30692490	312	-
ENSSHAG00000021679	A:30692491-30692661	171	+
ENSSHAG00000031773	A:30692662-30692880	219	+
ENSSHAG00000020992	A:30692881-30693678	798	+
ENSSHAG00000020531	A:30693679-30694422	744	+
ENSSHAG00000032139	A:30694423-30695118	696	-
ENSSHAG00000030251	A:30695119-30698958	3840	+
ENSSHAG00000010487	A:30698959-30700236	1278	-
ENSSHAG00000028085	A:30700237-30700623	387	+
ENSSHAG00000026002	A:30700624-30701883	1260	-
ENSSHAG00000027014	A:30701884-30702975	1092	+
ENSSHAG00000025020	A:30702976-30704772	1797	+
ENSSHAG00000031730	A:30704773-30705780	1008	-
ENSSHAG00000022457	A:30705781-30708564	2784	+
ENSSHAG00000014057	A:30708565-30710502	1938	-
ENSSHAG00000015230	A:30710503-30712080	1578	+
ENSSHAG00000026033	A:30712081-30715191	3111	+
ENSSHAG00000030675	A:30715192-30716010	819	-
ENSSHAG00000015742	A:30716011-30719784	3774	-
ENSSHAG00000016218	A:30719785-30720828	1044	-
ENSSHAG00000016284	A:30720829-30722568	1740	+
ENSSHAG00000016324	A:30722569-30724233	1665	-
ENSSHAG00000016366	A:30724234-30726084	1851	+
ENSSHAG00000016386	A:30726085-30732255	6171	-
ENSSHAG00000016580	A:30732256-30738000	5745	-
ENSSHAG00000032264	A:30738001-30739053	1053	+
ENSSHAG00000023512	A:30739054-30739374	321	-
ENSSHAG00000017065	A:30739375-30740646	1272	-
ENSSHAG00000017108	A:30740647-30742008	1362	+
ENSSHAG00000017126	A:30742009-30743391	1383	-
ENSSHAG00000017152	A:30743392-30744417	1026	+
ENSSHAG00000017189	A:30744418-30749772	5355	+
ENSSHAG00000017252	A:30749773-30753294	3522	-
ENSSHAG00000017291	A:30753295-30754194	900	-
ENSSHAG00000017377	A:30754195-30755334	1140	+
ENSSHAG00000017393	A:30755335-30757122	1788	-
ENSSHAG00000017408	A:30757123-30758358	1236	-
ENSSHAG00000017438	A:30758359-30759897	1539	-
ENSSHAG00000024403	A:30759898-30760851	954	+
ENSSHAG00000021528	A:30760852-30762396	1545	-
ENSSHAG00000025275	A:30762397-30763212	816	+
ENSSHAG00000026627	A:30763213-30763788	576	+
ENSSHAG00000030434	A:30763789-30764772	984	-
ENSSHAG00000017622	A:30764773-30765687	915	-
ENSSHAG00000027609	A:30765688-30768597	2910	-
ENSSHAG00000017752	A:30768598-30771891	3294	-
ENSSHAG00000017792	A:30771892-30776094	4203	-
ENSSHAG00000023502	A:30776095-30776328	234	-
ENSSHAG00000018102	A:30776329-30780561	4233	+
ENSSHAG00000000147	A:30780562-30781494	933	+
ENSSHAG00000026132	A:30781495-30783093	1599	-
ENSSHAG00000026544	A:30783094-30783432	339	-
ENSSHAG00000024540	A:30783433-30784389	957	-
ENSSHAG00000029970	A:30784390-30785082	693	+
ENSSHAG00000009261	A:30785083-30785844	762	+
ENSSHAG00000025145	A:30785845-30786201	357	-
ENSSHAG00000009078	A:30786202-30787326	1125	-
ENSSHAG00000027670	A:30787327-30788532	1206	+
ENSSHAG00000023046	A:30788533-30788739	207	-
ENSSHAG00000008824	A:30788740-30790677	1938	+
ENSSHAG00000029499	A:30790678-30791076	399	-
ENSSHAG00000026929	A:30791077-30791415	339	-
ENSSHAG00000024811	A:30791416-30791862	447	-
ENSSHAG00000007742	A:30791863-30795069	3207	+
ENSSHAG00000007484	A:30795070-30797490	2421	+
ENSSHAG00000007267	A:30797491-30798738	1248	-
ENSSHAG00000025887	A:30798739-30800118	1380	+
ENSSHAG00000006507	A:30800119-30801672	1554	-
ENSSHAG00000006061	A:30801673-30803490	1818	+
ENSSHAG00000029073	A:30803491-30804057	567	-
ENSSHAG00000005086	A:30804058-30806247	2190	+
ENSSHAG00000004794	A:30806248-30808260	2013	-
ENSSHAG00000024744	A:30808261-30809631	1371	+
ENSSHAG00000004316	A:30809632-30814503	4872	+
ENSSHAG00000027783	A:30814504-30815001	498	-
ENSSHAG00000023277	A:30815002-30816159	1158	+
ENSSHAG00000002042	A:30816160-30817905	1746	-
ENSSHAG00000029135	A:30817906-30819408	1503	+
ENSSHAG00000025666	A:30819409-30821850	2442	+
ENSSHAG00000002832	A:30821851-30822864	1014	+
ENSSHAG00000031781	A:30822865-30823521	657	-
ENSSHAG00000001429	A:30823522-30823929	408	-
ENSSHAG00000000375	A:30823930-30824811	882	-
ENSSHAG00000027032	A:30824812-30827301	2490	-
ENSSHAG00000021151	A:30827302-30827646	345	+
ENSSHAG00000027214	A:30827647-30829098	1452	+
ENSSHAG00000002408	A:30829099-30830115	1017	+
ENSSHAG00000030783	A:30830116-30830316	201	-
ENSSHAG00000031495	A:30830317-30831609	1293	+
ENSSHAG00000003241	A:30831610-30833451	1842	-
ENSSHAG00000004492	A:30833452-30836346	2895	+
ENSSHAG00000027959	A:30836347-30840009	3663	-
ENSSHAG00000004810	A:30840010-30845079	5070	+
ENSSHAG00000031315	A:30845080-30847950	2871	+
ENSSHAG00000002828	A:30847951-30853743	5793	+
ENSSHAG00000001792	A:30853744-30859602	5859	+
ENSSHAG00000025460	A:30859603-30861261	1659	-
ENSSHAG00000031946	A:30861262-30862404	1143	-
ENSSHAG00000023153	A:30862405-30862932	528	-
ENSSHAG00000002984	A:30862933-30864216	1284	+
ENSSHAG00000029233	A:30864217-30864747	531	+
ENSSHAG00000024629	A:30864748-30865470	723	+
ENSSHAG00000021590	A:30865471-30866415	945	+
ENSSHAG00000002716	A:30866416-30866874	459	+
ENSSHAG00000024715	A:30866875-30867159	285	-
ENSSHAG00000024238	A:30867160-30867675	516	-
ENSSHAG00000027592	A:30867676-30868116	441	-
ENSSHAG00000024654	A:30868117-30868899	783	-
ENSSHAG00000024504	A:30868900-30869652	753	+
ENSSHAG00000030839	A:30869653-30870684	1032	+
ENSSHAG00000021290	A:30870685-30871548	864	+
ENSSHAG00000003498	A:30871549-30875079	3531	-
ENSSHAG00000001731	A:30875080-30877029	1950	+
ENSSHAG00000020798	A:30877030-30877779	750	-
ENSSHAG00000003880	A:30877780-30879036	1257	+
ENSSHAG00000004926	A:30879037-30879717	681	-
ENSSHAG00000001597	A:30879718-30880893	1176	-
ENSSHAG00000003221	A:30880894-30883404	2511	-
ENSSHAG00000025957	A:30883405-30884955	1551	-
ENSSHAG00000023798	A:30884956-30886194	1239	+
ENSSHAG00000020674	A:30886195-30887736	1542	+
ENSSHAG00000025139	A:30887737-30888546	810	+
ENSSHAG00000004780	A:30888547-30891423	2877	-
ENSSHAG00000002233	A:30891424-30892260	837	-
ENSSHAG00000020810	A:30892261-30893598	1338	-
ENSSHAG00000031724	A:30893599-30894504	906	-
ENSSHAG00000023560	A:30894505-30895374	870	-
ENSSHAG00000030513	A:30895375-30896388	1014	-
ENSSHAG00000000964	A:30896389-30897258	870	-
ENSSHAG00000002355	A:30897259-30898215	957	-
ENSSHAG00000025558	A:30898216-30899172	957	-
ENSSHAG00000004350	A:30899173-30900096	924	-
ENSSHAG00000031101	A:30900097-30901002	906	-
ENSSHAG00000005157	A:30901003-30902034	1032	+
ENSSHAG00000022758	A:30902035-30903024	990	+
ENSSHAG00000006442	A:30903025-30904068	1044	-
ENSSHAG00000007247	A:30904069-30905007	939	+
ENSSHAG00000007467	A:30905008-30907128	2121	-
ENSSHAG00000025809	A:30907129-30908553	1425	+
ENSSHAG00000008066	A:30908554-30909726	1173	+
ENSSHAG00000031726	A:30909727-30915180	5454	+
ENSSHAG00000027102	A:30915181-30916842	1662	-
ENSSHAG00000006159	A:30916843-30920541	3699	-
ENSSHAG00000031774	A:30920542-30921120	579	-
ENSSHAG00000000720	A:30921121-30923976	2856	-
ENSSHAG00000031311	A:30923977-30924645	669	+
ENSSHAG00000031356	A:30924646-30925056	411	+
ENSSHAG00000032182	A:30925057-30925932	876	-
ENSSHAG00000004691	A:30925933-30928440	2508	-
ENSSHAG00000002638	A:30928441-30929400	960	+
ENSSHAG00000000834	A:30929401-30930285	885	+
ENSSHAG00000000514	A:30930286-30931203	918	+
ENSSHAG00000029471	A:30931204-30932178	975	+
ENSSHAG00000032129	A:30932179-30933096	918	+
ENSSHAG00000001669	A:30933097-30934083	987	+
ENSSHAG00000031299	A:30934084-30935226	1143	+
ENSSHAG00000000304	A:30935227-30936189	963	+
ENSSHAG00000001585	A:30936190-30939378	3189	-
ENSSHAG00000027996	A:30939379-30940311	933	+
ENSSHAG00000003410	A:30940312-30942630	2319	+
ENSSHAG00000004539	A:30942631-30944331	1701	+
ENSSHAG00000005648	A:30944332-30944733	402	-
ENSSHAG00000029610	A:30944734-30947373	2640	-
ENSSHAG00000004102	A:30947374-30952065	4692	-
ENSSHAG00000031576	A:30952066-30953394	1329	+
ENSSHAG00000007069	A:30953395-30955902	2508	+
ENSSHAG00000007882	A:30955903-30957483	1581	+
ENSSHAG00000008168	A:30957484-30959937	2454	-
ENSSHAG00000008291	A:30959938-30960576	639	-
ENSSHAG00000021272	A:30960577-30962043	1467	-
ENSSHAG00000002419	A:30962044-30963855	1812	+
ENSSHAG00000024605	A:30963856-30965379	1524	+
ENSSHAG00000004624	A:30965380-30966324	945	-
ENSSHAG00000005122	A:30966325-30967425	1101	+
ENSSHAG00000005329	A:30967426-30968631	1206	+
ENSSHAG00000005499	A:30968632-30969753	1122	+
ENSSHAG00000005628	A:30969754-30971151	1398	-
ENSSHAG00000001734	A:30971152-30971598	447	+
ENSSHAG00000029978	A:30971599-30972927	1329	+
ENSSHAG00000001064	A:30972928-30973914	987	-
ENSSHAG00000025856	A:30973915-30975372	1458	+
ENSSHAG00000002870	A:30975373-30976017	645	+
ENSSHAG00000002574	A:30976018-30977436	1419	-
ENSSHAG00000023289	A:30977437-30978402	966	-
ENSSHAG00000000027	A:30978403-30979740	1338	-
ENSSHAG00000030720	A:30979741-30980790	1050	+
ENSSHAG00000028578	A:30980791-30981963	1173	-
ENSSHAG00000004986	A:30981964-30982638	675	+
ENSSHAG00000026149	A:30982639-30984489	1851	-
ENSSHAG00000025475	A:30984490-30986127	1638	-
ENSSHAG00000020611	A:30986128-30988194	2067	-
ENSSHAG00000000130	A:30988195-30991680	3486	-
ENSSHAG00000004771	A:30991681-30992307	627	-
ENSSHAG00000005135	A:30992308-30993540	1233	-
ENSSHAG00000022722	A:30993541-30993972	432	-
ENSSHAG00000006586	A:30993973-30997797	3825	+
ENSSHAG00000026263	A:30997798-30998409	612	-
ENSSHAG00000027651	A:30998410-30999333	924	-
ENSSHAG00000027356	A:30999334-31001490	2157	-
ENSSHAG00000007784	A:31001491-31008831	7341	+
ENSSHAG00000008133	A:31008832-31009920	1089	+
ENSSHAG00000030319	A:31009921-31011012	1092	-
ENSSHAG00000025631	A:31011013-31013736	2724	-
ENSSHAG00000026215	A:31013737-31015191	1455	-
ENSSHAG00000008723	A:31015192-31017852	2661	+
ENSSHAG00000008784	A:31017853-31019676	1824	+
ENSSHAG00000008825	A:31019677-31022367	2691	-
ENSSHAG00000024731	A:31022368-31023192	825	+
ENSSHAG00000009116	A:31023193-31025151	1959	-
ENSSHAG00000009043	A:31025152-31027446	2295	-
ENSSHAG00000009446	A:31027447-31028025	579	+
ENSSHAG00000009488	A:31028026-31030407	2382	-
ENSSHAG00000024068	A:31030408-31031751	1344	+
ENSSHAG00000031033	A:31031752-31033059	1308	+
ENSSHAG00000025694	A:31033060-31034379	1320	+
ENSSHAG00000025601	A:31034380-31034601	222	+
ENSSHAG00000028401	A:31034602-31036008	1407	-
ENSSHAG00000030255	A:31036009-31036245	237	+
ENSSHAG00000021694	A:31036246-31038183	1938	-
ENSSHAG00000027688	A:31038184-31038786	603	-
ENSSHAG00000023621	A:31038787-31040202	1416	-
ENSSHAG00000010933	A:31040203-31042857	2655	-
ENSSHAG00000022107	A:31042858-31044147	1290	+
ENSSHAG00000011283	A:31044148-31045620	1473	+
ENSSHAG00000020694	A:31045621-31046058	438	-
ENSSHAG00000030559	A:31046059-31046697	639	+
ENSSHAG00000011437	A:31046698-31048899	2202	-
ENSSHAG00000011571	A:31048900-31050378	1479	-
ENSSHAG00000027654	A:31050379-31050996	618	-
ENSSHAG00000030860	A:31050997-31051797	801	+
ENSSHAG00000021943	A:31051798-31052442	645	-
ENSSHAG00000001895	A:31052443-31053696	1254	+
ENSSHAG00000024764	A:31053697-31055250	1554	-
ENSSHAG00000026784	A:31055251-31056573	1323	+
ENSSHAG00000023433	A:31056574-31057884	1311	-
ENSSHAG00000028823	A:31057885-31058382	498	+
ENSSHAG00000027022	A:31058383-31059444	1062	-
ENSSHAG00000003924	A:31059445-31060245	801	-
ENSSHAG00000024188	A:31060246-31060683	438	+
ENSSHAG00000001928	A:31060684-31062249	1566	-
ENSSHAG00000023775	A:31062250-31063869	1620	+
ENSSHAG00000003447	A:31063870-31070406	6537	-
ENSSHAG00000003972	A:31070407-31072914	2508	+
ENSSHAG00000028872	A:31072915-31073619	705	+
ENSSHAG00000024021	A:31073620-31076622	3003	-
ENSSHAG00000025225	A:31076623-31077225	603	-
ENSSHAG00000028934	A:31077226-31077546	321	+
ENSSHAG00000006404	A:31077547-31078464	918	+
ENSSHAG00000006240	A:31078465-31080945	2481	-
ENSSHAG00000021118	A:31080946-31082910	1965	-
ENSSHAG00000003643	A:31082911-31083774	864	+
ENSSHAG00000022468	A:31083775-31085187	1413	-
ENSSHAG00000024817	A:31085188-31086564	1377	-
ENSSHAG00000021980	A:31086565-31087212	648	-
ENSSHAG00000000361	A:31087213-31089417	2205	-
ENSSHAG00000005823	A:31089418-31091088	1671	-
ENSSHAG00000004145	A:31091089-31092660	1572	-
ENSSHAG00000003383	A:31092661-31094883	2223	-
ENSSHAG00000031163	A:31094884-31095843	960	-
ENSSHAG00000000784	A:31095844-31097886	2043	+
ENSSHAG00000000390	A:31097887-31098408	522	-
ENSSHAG00000027166	A:31098409-31098807	399	+
ENSSHAG00000031339	A:31098808-31099974	1167	+
ENSSHAG00000023467	A:31099975-31101237	1263	-
ENSSHAG00000001543	A:31101238-31103565	2328	-
ENSSHAG00000001969	A:31103566-31103913	348	+
ENSSHAG00000001995	A:31103914-31104843	930	-
ENSSHAG00000026341	A:31104844-31106769	1926	+
ENSSHAG00000022402	A:31106770-31107030	261	+
ENSSHAG00000027635	A:31107031-31108104	1074	-
ENSSHAG00000003231	A:31108105-31109139	1035	-
ENSSHAG00000003390	A:31109140-31109691	552	-
ENSSHAG00000025285	A:31109692-31110267	576	+
ENSSHAG00000024024	A:31110268-31111095	828	+
ENSSHAG00000031098	A:31111096-31111476	381	+
ENSSHAG00000023409	A:31111477-31112958	1482	-
ENSSHAG00000004589	A:31112959-31114569	1611	+
ENSSHAG00000022114	A:31114570-31115466	897	+
ENSSHAG00000004798	A:31115467-31120233	4767	+
ENSSHAG00000022915	A:31120234-31121877	1644	+
ENSSHAG00000021957	A:31121878-31125558	3681	+
ENSSHAG00000006454	A:31125559-31127280	1722	+
ENSSHAG00000006841	A:31127281-31129128	1848	+
ENSSHAG00000007037	A:31129129-31131654	2526	+
ENSSHAG00000007269	A:31131655-31133481	1827	+
ENSSHAG00000025843	A:31133482-31134291	810	+
ENSSHAG00000027363	A:31134292-31134804	513	+
ENSSHAG00000022869	A:31134805-31136772	1968	+
ENSSHAG00000024212	A:31136773-31138371	1599	-
ENSSHAG00000003415	A:31138372-31140504	2133	-
ENSSHAG00000002138	A:31140505-31144929	4425	-
ENSSHAG00000000833	A:31144930-31145547	618	-
ENSSHAG00000028576	A:31145548-31146192	645	+
ENSSHAG00000022908	A:31146193-31147470	1278	-
ENSSHAG00000023255	A:31147471-31148649	1179	-
ENSSHAG00000005394	A:31148650-31149858	1209	-
ENSSHAG00000021358	A:31149859-31150329	471	+
ENSSHAG00000004792	A:31150330-31153971	3642	-
ENSSHAG00000031614	A:31153972-31154400	429	+
ENSSHAG00000022630	A:31154401-31155006	606	-
ENSSHAG00000022825	A:31155007-31155759	753	-
ENSSHAG00000026465	A:31155760-31156611	852	-
ENSSHAG00000003988	A:31156612-31157484	873	-
ENSSHAG00000021407	A:31157485-31158276	792	+
ENSSHAG00000020504	A:31158277-31160157	1881	-
ENSSHAG00000003377	A:31160158-31161786	1629	-
ENSSHAG00000021929	A:31161787-31162764	978	+
ENSSHAG00000023343	A:31162765-31164789	2025	-
ENSSHAG00000031213	A:31164790-31166025	1236	-
ENSSHAG00000005153	A:31166026-31166901	876	-
ENSSHAG00000004812	A:31166902-31167222	321	+
ENSSHAG00000020586	A:31167223-31168518	1296	+
ENSSHAG00000005716	A:31168519-31170774	2256	-
ENSSHAG00000006662	A:31170775-31171998	1224	-
ENSSHAG00000022871	A:31171999-31173930	1932	+
ENSSHAG00000021781	A:31173931-31174695	765	-
ENSSHAG00000002162	A:31174696-31176378	1683	+
ENSSHAG00000020987	A:31176379-31177053	675	+
ENSSHAG00000022686	A:31177054-31178037	984	+
ENSSHAG00000004703	A:31178038-31178982	945	-
ENSSHAG00000005173	A:31178983-31180614	1632	-
ENSSHAG00000032003	A:31180615-31180968	354	+
ENSSHAG00000006603	A:31180969-31182579	1611	+
ENSSHAG00000007804	A:31182580-31184232	1653	+
ENSSHAG00000022689	A:31184233-31185888	1656	+
ENSSHAG00000022006	A:31185889-31186056	168	+
ENSSHAG00000021922	A:31186057-31187445	1389	+
ENSSHAG00000007209	A:31187446-31189044	1599	-
ENSSHAG00000026668	A:31189045-31190217	1173	+
ENSSHAG00000024697	A:31190218-31191123	906	+
ENSSHAG00000006407	A:31191124-31193046	1923	+
ENSSHAG00000025382	A:31193047-31193664	618	+
ENSSHAG00000006311	A:31193665-31194321	657	-
ENSSHAG00000031966	A:31194322-31196025	1704	-
ENSSHAG00000006006	A:31196026-31196541	516	-
ENSSHAG00000005891	A:31196542-31197936	1395	-
ENSSHAG00000029780	A:31197937-31199340	1404	+
ENSSHAG00000005445	A:31199341-31201800	2460	+
ENSSHAG00000031455	A:31201801-31202025	225	-
ENSSHAG00000029413	A:31202026-31202934	909	+
ENSSHAG00000029400	A:31202935-31203201	267	-
ENSSHAG00000026048	A:31203202-31203924	723	-
ENSSHAG00000004657	A:31203925-31207287	3363	+
ENSSHAG00000004416	A:31207288-31210212	2925	+
ENSSHAG00000004158	A:31210213-31211217	1005	+
ENSSHAG00000003927	A:31211218-31213611	2394	+
ENSSHAG00000003368	A:31213612-31215663	2052	+
ENSSHAG00000032323	A:31215664-31218258	2595	+
ENSSHAG00000003032	A:31218259-31219572	1314	+
ENSSHAG00000027365	A:31219573-31237551	17979	+
ENSSHAG00000031675	A:31237552-31238595	1044	-
ENSSHAG00000003794	A:31238596-31241367	2772	-
ENSSHAG00000026937	A:31241368-31241916	549	+
ENSSHAG00000023427	A:31241917-31242084	168	-
ENSSHAG00000027266	A:31242085-31243377	1293	+
ENSSHAG00000007319	A:31243378-31244538	1161	+
ENSSHAG00000020917	A:31244539-31246077	1539	-
ENSSHAG00000031846	A:31246078-31247157	1080	+
ENSSHAG00000003713	A:31247158-31248297	1140	-
ENSSHAG00000003063	A:31248298-31248852	555	+
ENSSHAG00000002443	A:31248853-31250415	1563	-
ENSSHAG00000024828	A:31250416-31253493	3078	-
ENSSHAG00000012521	A:31253494-31255407	1914	+
ENSSHAG00000012268	A:31255408-31256685	1278	-
ENSSHAG00000012058	A:31256686-31257534	849	-
ENSSHAG00000029816	A:31257535-31258965	1431	+
ENSSHAG00000023919	A:31258966-31259481	516	-
ENSSHAG00000030994	A:31259482-31260327	846	-
ENSSHAG00000011817	A:31260328-31261053	726	+
ENSSHAG00000011757	A:31261054-31262787	1734	-
ENSSHAG00000011600	A:31262788-31266282	3495	+
ENSSHAG00000011338	A:31266283-31269192	2910	+
ENSSHAG00000024862	A:31269193-31270425	1233	+
ENSSHAG00000010764	A:31270426-31271826	1401	-
ENSSHAG00000009942	A:31271827-31273605	1779	-
ENSSHAG00000028185	A:31273606-31275354	1749	+
ENSSHAG00000009689	A:31275355-31278345	2991	-
ENSSHAG00000031486	A:31278346-31279257	912	-
ENSSHAG00000027205	A:31279258-31281003	1746	+
ENSSHAG00000009462	A:31281004-31282569	1566	+
ENSSHAG00000009327	A:31282570-31284585	2016	-
ENSSHAG00000009148	A:31284586-31285812	1227	+
ENSSHAG00000008582	A:31285813-31286547	735	-
ENSSHAG00000007853	A:31286548-31287207	660	-
ENSSHAG00000007238	A:31287208-31288068	861	-
ENSSHAG00000023130	A:31288069-31288677	609	-
ENSSHAG00000027156	A:31288678-31294989	6312	-
ENSSHAG00000022307	A:31294990-31295736	747	+
ENSSHAG00000002699	A:31295737-31298295	2559	-
ENSSHAG00000021458	A:31298296-31300326	2031	+
